SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1310.00,1324.00,1291.50,1307.20,1307.20,1293.30,933,11908,15559997.00,
500003,AEGIS LOGIS ,A ,Q,202.00,205.60,200.80,205.05,204.50,202.25,363,6652,1357692.00,
500008,AMAR RAJA BA,A ,Q,755.60,757.10,741.50,747.45,743.50,751.55,524,14048,10512659.00,
500009,A.SARABHAI  ,X ,Q,13.00,13.50,12.90,13.22,13.38,13.15,107,32153,426716.00,
500010,HDFC        ,A ,Q,1967.10,1974.30,1949.50,1957.85,1957.85,1951.20,3050,73771,144585339.00,
500012,ANDHRA PETRO,X ,Q,60.40,60.40,58.30,58.45,58.40,59.40,171,33705,1979394.00,
500013,ANSAL INFRAS,B ,Q,12.00,12.25,11.61,11.76,11.73,11.48,203,43936,521644.00,
500014,APPLE FINANC,XT,Q,1.90,1.99,1.81,1.81,1.81,1.90,20,2541,4619.00,
500016,ARUNAHTEL   ,XT,Q,8.26,8.30,8.26,8.30,8.30,8.26,8,1328,11005.00,
500020,BOM DYEING  ,A ,Q,135.95,141.90,132.60,139.85,139.85,135.40,10593,1180475,162395561.00,
500024,ASSAMCO     ,T ,Q,2.60,2.70,2.46,2.46,2.46,2.58,83,263814,667840.00,
500027,ATUL LTD.   ,A ,Q,3330.45,3330.45,3285.00,3299.70,3299.35,3327.50,120,293,967137.00,
500028,ATV PROJECTS,XT,Q,7.95,7.95,7.60,7.72,7.75,7.60,21,6005,46289.00,
500029,AUTOLITE(I) ,B ,Q,40.60,40.95,37.55,38.00,38.00,39.20,63,6977,271288.00,
500031,BAJAJ ELECT.,A ,Q,505.00,508.50,502.60,505.15,502.60,503.05,362,8011,4050025.00,
500032,BAJAJHIND   ,B ,Q,8.75,8.89,8.50,8.63,8.60,8.71,445,255834,2228515.00,
500033,FORCE MOTR  ,A ,Q,1763.00,1797.90,1741.00,1755.60,1755.60,1762.90,1699,20192,35652599.00,
500034,BAJFINANCE  ,A ,Q,2826.00,2833.20,2789.00,2808.75,2808.75,2826.20,2503,43350,121844380.00,
500038,BALRAM.CHINI,A ,Q,131.30,136.50,130.65,133.15,133.15,130.65,3117,216504,28998493.00,
500039,BANCO PROD. ,B ,Q,163.85,163.85,160.55,161.70,161.90,161.15,44,1349,218196.00,
500040,CENTURY TEXT,A ,Q,896.10,896.95,879.65,891.90,891.90,892.50,765,33274,29527929.00,
500041,BANNARI AMAN,B ,Q,1625.00,1625.00,1605.00,1610.10,1606.25,1599.05,9,20,32218.00,
500042,BASF INDIA  ,A ,Q,1474.90,1489.35,1428.05,1441.05,1430.00,1472.35,246,755,1096655.00,
500043,BATA INDIA  ,A ,Q,1369.00,1372.45,1339.00,1363.70,1363.00,1348.35,1306,42088,57184987.00,
500048,BEML LTD    ,A ,Q,972.05,985.95,954.15,970.40,968.00,972.05,7080,350416,339934474.00,
500049,BHARAT ELECT,A ,Q,94.10,94.80,91.20,93.10,93.10,93.45,4486,1220998,113533972.00,
500052,BHANSALI ENG,B ,Q,76.95,79.70,75.60,76.15,76.15,76.30,913,120315,9309144.00,
500055,TATASTLBSL  ,T ,Q,30.10,30.90,30.00,30.30,30.30,29.50,391,73358,2226727.00,
500058,BIHAR SPONGE,XT,Q,0.87,0.87,0.86,0.86,0.86,0.87,8,2700,2333.00,
500059,BINANI IND. ,T ,Q,45.00,45.65,44.05,45.00,45.00,43.50,30,2167,97449.00,
500060,BIRLACABLE  ,B ,Q,165.25,170.00,163.95,164.15,165.00,168.75,156,6207,1031579.00,
500067,BLUE STAR   ,A ,Q,667.10,686.70,659.60,674.85,674.85,667.10,476,5318,3595621.00,
500068,DISA INDIA  ,X ,Q,6000.00,6025.00,6000.00,6025.00,6025.00,6000.10,7,15,90100.00,
500069,BNK CAPITAL ,X ,Q,92.70,92.70,88.30,90.00,90.00,88.30,8,73,6590.00,
500074,BPL LTD.    ,B ,Q,29.40,29.90,28.85,28.95,28.95,29.60,81,10293,300178.00,
500078,OAL         ,X ,Q,235.00,265.00,226.00,261.30,265.00,236.75,679,30527,7844388.00,
500083,CENTURY EXT ,B ,Q,6.00,6.40,6.00,6.27,6.25,6.15,33,15238,95213.00,
500084,CESC LTD.   ,A ,Q,714.00,739.75,714.00,726.55,726.30,729.85,474,9250,6747757.00,
500085,CHAMBAL FERT,A ,Q,166.25,167.30,163.60,165.25,165.25,168.00,242,10753,1779250.00,
500086,EXIDE IND.  ,A ,Q,230.45,231.70,227.60,229.15,228.35,230.45,1781,61358,14074872.00,
500087,CIPLA LTD.  ,A ,Q,531.00,534.15,530.60,533.55,534.10,533.10,610,26999,14385235.00,
500089,DIC INDIA   ,B ,Q,362.00,364.00,362.00,362.00,362.00,362.00,20,336,121952.00,
500092,CRISIL LTD  ,A ,Q,1476.20,1476.20,1463.00,1467.30,1470.00,1479.10,85,450,660075.00,
500093,CGPOWER     ,A ,Q,41.30,42.85,40.80,42.15,42.15,41.90,3355,1687839,70591741.00,
500096,DABUR (I)   ,A ,Q,441.00,441.10,435.15,438.95,437.65,441.00,1281,65764,28828324.00,
500097,DALMIASUG   ,B ,Q,116.10,125.60,116.10,120.80,120.80,116.10,812,50789,6174674.00,
500101,ARVIND Ltd  ,A ,Q,92.50,96.45,91.35,94.70,94.70,92.15,3985,740458,69925265.00,
500102,BALARPUR IND,B ,Q,3.63,3.63,3.51,3.56,3.55,3.58,195,579062,2049696.00,
500103,BHEL        ,A ,Q,67.90,68.70,66.65,67.35,67.35,67.90,1776,565124,38072099.00,
500104,HIND.PETRO  ,A ,Q,267.55,269.00,263.50,267.35,267.35,267.55,4818,338017,89803665.00,
500106,IFCI LTD    ,A ,Q,14.10,14.17,13.70,13.84,13.84,13.83,9592,380754,5275676.00,
500108,MAHA.TELE   ,B ,Q,13.60,13.95,13.06,13.38,13.38,13.59,628,190110,2585578.00,
500109,MRPL        ,A ,Q,73.00,73.60,72.70,73.40,73.50,73.20,280,48166,3522616.00,
500110,CHENNAI PET.,A ,Q,264.35,266.20,261.05,264.30,264.85,264.35,434,23630,6226123.00,
500111,REL.CAP.    ,A ,Q,188.10,188.95,170.10,171.95,171.95,187.95,14168,1785050,316609061.00,
500112,STATE BANK  ,A ,Q,294.15,294.60,290.45,291.15,291.15,292.65,8094,1933895,564305952.00,
500113,STEEL AUTH. ,A ,Q,53.00,53.75,51.60,52.70,52.70,52.60,2387,1919069,100574993.00,
500114,TITAN       ,A ,Q,1078.00,1088.80,1064.00,1084.85,1084.85,1077.85,1199,57416,61755816.00,
500116,IDBI BANK L ,A ,Q,43.15,44.00,42.45,43.10,43.05,43.15,8067,1760541,76077809.00,
500117,DCW LTD.    ,B ,Q,16.90,17.15,16.90,17.00,17.10,17.00,68,16207,275812.00,
500119,DHAMPUR SUGA,B ,Q,221.50,233.00,219.30,225.05,225.05,221.60,2027,114433,25906835.00,
500120,DIAMINES&CHM,X ,Q,122.00,123.95,116.25,120.05,120.05,119.45,77,5745,689629.00,
500123,ELANTAS     ,B ,Q,2320.00,2350.00,2298.00,2312.70,2300.10,2383.40,555,2953,6832059.00,
500124,DR.REDDY'S  ,A ,Q,2652.00,2666.15,2616.55,2653.65,2653.65,2654.30,1552,25108,66328511.00,
500125,E.I.D.PAR   ,A ,Q,217.00,219.50,212.00,217.65,217.65,214.20,498,24504,5284139.00,
500126,MERCK LTD   ,A ,Q,3460.00,3485.00,3400.00,3422.40,3441.85,3426.35,160,1020,3496070.00,
500128,ELEC.CASTING,B ,Q,21.10,21.25,20.80,20.90,20.85,21.20,123,23975,503395.00,
500132,EMPEE SUGARS,XT,Q,1.25,1.25,1.22,1.25,1.25,1.28,8,1609,1996.00,
500133,ESAB INDIA  ,B ,Q,937.50,939.95,920.05,929.25,920.05,936.25,29,185,171920.00,
500135,ESSEL PROP  ,B ,Q,112.00,119.00,111.00,117.10,117.10,109.30,763,44702,5193440.00,
500136,ESTER INDUS.,B ,Q,40.20,40.20,37.60,37.80,38.05,39.95,218,21642,832883.00,
500141,FERRO ALLOYS,X ,Q,4.97,4.98,4.75,4.86,4.81,4.83,62,16417,79401.00,
500142,FGP LTD.    ,XT,Q,2.70,2.83,2.70,2.83,2.83,2.70,7,3126,8543.00,
500144,FINOL. CABLE,A ,Q,472.00,479.90,462.65,469.80,469.50,470.65,199,5042,2403669.00,
500147,CMI FPE     ,X ,Q,1290.05,1349.00,1280.10,1330.10,1301.50,1325.60,127,1438,1900860.00,
500148,UFLEX LTD   ,A ,Q,222.50,222.50,219.10,220.10,220.10,223.65,138,5366,1182554.00,
500150,FOSECO INDIA,B ,Q,1385.00,1385.00,1382.00,1382.30,1382.00,1396.40,2,10,13823.00,
