SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1269.45,1277.00,1250.90,1265.30,1265.30,1269.45,448,5764,7268036.00,
500003,AEGIS LOGIS ,A ,Q,206.00,208.00,205.05,206.10,205.80,203.00,170,5064,1045299.00,
500008,AMAR RAJA BA,A ,Q,744.65,744.65,731.90,737.45,736.00,744.05,212,7300,5378345.00,
500009,A.SARABHAI  ,X ,Q,11.42,11.84,11.16,11.67,11.70,11.50,33,6241,71291.00,
500010,HDFC        ,A ,Q,1873.95,1890.00,1870.65,1883.90,1883.90,1879.45,1718,299829,564630551.00,
500012,ANDHRA PETRO,X ,Q,58.05,58.85,57.00,57.40,57.00,58.50,173,33414,1926978.00,
500013,ANSAL INFRAS,B ,Q,11.21,11.40,11.15,11.32,11.27,11.33,50,712837,8019935.00,
500014,APPLE FINANC,XT,Q,1.90,2.08,1.90,2.08,2.08,1.99,12,4060,7880.00,
500016,ARUNAHTEL   ,XT,Q,8.26,8.26,8.26,8.26,8.26,7.87,1,12,99.00,
500020,BOM DYEING  ,A ,Q,119.00,119.65,115.40,115.70,115.70,118.40,1332,155694,18223194.00,
500023,ASIANHOTNR  ,B ,Q,144.00,144.00,144.00,144.00,144.00,145.00,3,1405,202320.00,
500024,ASSAMCO     ,T ,Q,2.47,2.58,2.45,2.47,2.45,2.57,90,136726,336590.00,
500027,ATUL LTD.   ,A ,Q,3351.25,3400.00,3313.95,3334.10,3330.00,3362.25,173,548,1842613.00,
500028,ATV PROJECTS,XT,Q,7.06,7.07,7.00,7.00,7.00,6.74,20,3110,21927.00,
500029,AUTOLITE(I) ,B ,Q,37.05,39.80,35.40,38.20,38.20,37.60,30,2721,105064.00,
500031,BAJAJ ELECT.,A ,Q,490.00,491.50,481.20,490.35,490.35,481.20,542,22859,11137586.00,
500032,BAJAJHIND   ,B ,Q,8.60,9.20,8.60,8.83,8.83,9.10,494,490365,4393705.00,
500033,FORCE MOTR  ,A ,Q,1711.20,1769.00,1702.15,1727.20,1727.20,1711.35,3054,40840,70963846.00,
500034,BAJFINANCE  ,A ,Q,2734.80,2777.25,2718.55,2766.65,2766.65,2735.80,2658,61989,170823785.00,
500038,BALRAM.CHINI,A ,Q,136.00,138.40,133.65,135.50,135.50,136.25,1805,191574,26094490.00,
500039,BANCO PROD. ,B ,Q,162.95,163.00,159.50,160.00,160.00,162.85,72,4896,787506.00,
