SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1233.25,1253.20,1231.25,1241.90,1241.90,1232.15,328,4020,4995296.00,
500003,AEGIS LOGIS ,A ,Q,180.80,182.05,176.00,176.95,177.55,179.00,438,12361,2208596.00,
500008,AMAR RAJA BA,A ,Q,739.70,740.80,736.10,737.55,736.10,737.50,296,6218,4589199.00,
500009,A.SARABHAI  ,X ,Q,11.55,12.15,11.50,11.80,11.99,11.69,16,2182,25662.00,
500010,HDFC        ,A ,Q,1878.85,1883.70,1846.50,1851.25,1851.25,1874.55,1609,56050,104798261.00,
500012,ANDHRA PETRO,X ,Q,50.00,52.90,50.00,51.70,51.50,50.30,196,44957,2331600.00,
500013,ANSAL INFRAS,B ,Q,10.20,11.47,10.20,10.95,10.95,9.66,431,85674,948394.00,
500014,APPLE FINANC,XT,Q,1.56,1.60,1.56,1.60,1.60,1.63,8,1500,2392.00,
500020,BOM DYEING  ,B ,Q,101.70,109.40,101.50,104.85,105.00,101.40,2077,198319,20932963.00,
500023,ASIANHOTNR  ,B ,Q,134.25,145.00,134.00,139.00,139.00,140.00,31,2922,403035.00,
500024,ASSAMCO     ,B ,Q,2.57,2.57,2.57,2.57,2.57,2.45,46,63704,163719.00,
500027,ATUL LTD.   ,A ,Q,3371.55,3454.40,3371.55,3402.10,3401.50,3404.35,69,165,564766.00,
500028,ATV PROJECTS,XT,Q,5.62,5.70,5.62,5.70,5.70,5.90,5,337,1909.00,
500029,AUTOLITE(I) ,B ,Q,30.25,30.35,29.20,29.90,29.90,30.95,6,358,10769.00,
500031,BAJAJ ELECT.,A ,Q,434.80,438.95,379.00,432.45,432.45,430.85,1046,20980,8925447.00,
500032,BAJAJHIND   ,B ,Q,7.37,7.77,7.00,7.70,7.75,7.37,436,421461,3219517.00,
500033,FORCE MOTR  ,A ,Q,1305.60,1344.00,1302.30,1332.05,1332.05,1305.50,1042,10967,14584619.00,
500034,BAJFINANCE  ,A ,Q,2551.25,2605.05,2550.00,2559.30,2565.00,2545.95,2726,51419,132803772.00,
500038,BALRAM.CHINI,A ,Q,119.70,126.60,119.70,124.90,124.90,119.80,4754,576097,71354437.00,
500039,BANCO PROD. ,B ,Q,154.05,156.50,147.45,148.10,148.00,154.00,142,8022,1206154.00,
500040,CENTURY TEXT,A ,Q,716.00,728.75,712.10,715.25,717.90,715.20,711,25360,18284622.00,
500041,BANNARI AMAN,B ,Q,1464.00,1524.00,1450.00,1508.40,1504.95,1500.00,10,58,84536.00,
500042,BASF INDIA  ,A ,Q,1225.30,1244.50,1200.00,1201.55,1201.55,1210.10,151,2692,3251049.00,
500043,BATA INDIA  ,A ,Q,1268.00,1277.95,1257.15,1260.95,1260.95,1268.25,1067,33922,42908154.00,
