SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1336.65,1340.85,1322.60,1333.30,1330.05,1338.35,141,1075,1432553.00,
500003,AEGIS LOGIS ,A ,Q,202.35,204.35,198.50,200.10,200.00,201.60,254,4990,1000666.00,XD
500008,AMAR RAJA BA,A ,Q,708.00,720.35,704.00,709.45,709.95,706.70,1043,42379,30059935.00,
500009,A.SARABHAI  ,X ,Q,13.65,14.15,13.51,13.98,14.10,13.62,77,20511,283711.00,
500010,HDFC        ,A ,Q,1948.00,1958.60,1931.00,1945.65,1945.65,1945.75,2469,85919,167047723.00,
500012,ANDHRA PETRO,X ,Q,55.25,57.60,54.00,55.45,55.50,55.20,342,80675,4438788.00,
500013,ANSAL INFRAS,B ,Q,10.95,11.39,10.88,11.07,11.05,11.08,78,17881,198292.00,
500014,APPLE FINANC,XT,Q,1.78,1.78,1.63,1.63,1.63,1.70,21,3375,5599.00,
500016,ARUNAHTEL   ,XT,Q,7.53,7.53,7.53,7.53,7.53,7.53,2,100,753.00,
500020,BOM DYEING  ,A ,Q,137.00,139.70,134.70,135.90,135.90,136.10,3477,309654,42381065.00,
500024,ASSAMCO     ,T ,Q,2.06,2.23,2.04,2.16,2.18,2.14,94,141539,291341.00,
500027,ATUL LTD.   ,A ,Q,3336.05,3399.00,3336.05,3388.80,3398.50,3340.20,141,784,2644692.00,
500028,ATV PROJECTS,XT,Q,6.06,6.62,6.06,6.19,6.19,6.31,19,2514,16277.00,
500029,AUTOLITE(I) ,B ,Q,39.60,40.35,37.60,39.20,39.20,38.40,33,1966,76789.00,
500031,BAJAJ ELECT.,A ,Q,530.80,543.00,527.00,530.75,533.00,528.10,941,29778,15921631.00,
500032,BAJAJHIND   ,B ,Q,8.10,8.14,7.90,7.92,7.92,8.10,270,329930,2629620.00,
500033,FORCE MOTR  ,A ,Q,1659.00,1697.00,1646.60,1656.30,1656.30,1652.20,1486,15779,26305903.00,
