SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500247,KOTAK MAH.BK,A ,Q,1277.00,1339.00,1271.00,1325.30,1325.30,1270.50,12291,428122,565797930.00,
500249,KSB         ,B ,Q,732.00,734.10,706.25,711.25,712.00,714.40,59,361,260115.00,
500250,L.G.BALKRISH,B ,Q,408.80,413.70,406.00,406.20,406.00,406.70,45,412,168685.00,
500251,TRENT LTD.  ,A ,Q,375.75,397.00,364.65,384.55,393.90,372.75,1294,26252,9893078.00,
500252,LAXMIMACH   ,A ,Q,6220.00,6299.95,6150.00,6171.35,6171.35,6171.35,117,195,1208603.00,
500253,LIC HOUS.FIN,A ,Q,512.00,516.20,506.75,510.15,510.15,511.95,1773,96683,49538351.00,
500254,UTTAMVALUE  ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,17,31448,5975.00,
500257,LUPIN LTD.  ,A ,Q,767.00,789.40,767.00,785.30,785.30,766.60,3205,118830,92506188.00,
500259,LYKA LABS   ,B ,Q,24.55,25.30,24.10,24.55,24.50,25.85,55,7120,175672.00,
500260,RAMCOCEM    ,A ,Q,709.00,719.85,702.00,704.30,704.30,716.75,289,5454,3857732.00,
500264,MAFATLAL IND,X ,Q,109.70,112.00,109.70,111.95,111.95,111.50,30,871,97406.00,
500265,MAH.SEAMLESS,B ,Q,465.75,469.90,460.50,465.30,466.00,464.80,158,4139,1924861.00,
500266,MAH.SCOOTER ,B ,Q,3353.00,3372.90,3324.90,3329.25,3329.25,3322.60,52,619,2067073.00,
500267,MAJESTIC AUT,X ,Q,133.00,137.45,132.85,134.30,134.30,132.85,97,6074,818027.00,
500268,MANALI PETRO,B ,Q,26.00,26.60,25.95,26.25,26.20,25.70,233,43318,1140506.00,
500271,MFSL        ,A ,Q,438.20,442.90,435.65,438.90,439.00,435.90,683,136806,60056937.00,
500277,MID INDIA IN,XT,Q,0.31,0.31,0.31,0.31,0.31,0.31,1,1000,310.00,
500279,MIRC ELECT  ,B ,Q,22.90,22.95,21.95,22.05,22.05,22.50,281,64044,1430424.00,
500280,CENTURY ENKA,B ,Q,262.20,263.15,258.55,259.15,258.55,260.80,150,6593,1717828.00,
500284,LORDS CHLORO,XT,Q,60.80,66.45,60.80,65.30,65.30,63.95,13,170,10673.00,
500285,SPICEJET LTD,A ,Q,80.15,81.00,77.05,77.90,77.90,79.65,3011,515013,40654802.00,
500288,MOREPEN LAB.,B ,Q,18.90,18.90,17.80,17.95,17.90,18.50,306,75487,1379616.00,
500290,MRF LTD.    ,A ,Q,57379.90,57920.50,56860.50,57480.10,57520.00,57205.35,290,446,25610845.00,
500292,HEIDEL CEM  ,A ,Q,174.35,176.90,171.50,173.00,173.00,174.65,505,18787,3259092.00,
500294,NCC         ,A ,Q,106.30,108.95,105.10,105.85,105.85,106.20,2551,728449,77977004.00,
500295,VEDL        ,A ,Q,173.50,176.00,170.35,175.25,175.25,173.70,3170,478571,82898287.00,
500296,NAHAR SPG.  ,B ,Q,91.40,92.60,88.35,90.80,88.35,92.00,49,2256,206306.00,
500298,NAT.PEROXIDE,B ,Q,2712.90,2751.00,2693.05,2706.00,2706.00,2692.25,1332,7757,21100362.00,
500300,GRASIM IND. ,A ,Q,835.00,845.35,825.00,829.65,826.50,833.05,1217,47844,40012163.00,
500302,PEL         ,A ,Q,2654.00,2681.65,2635.50,2643.25,2643.25,2654.05,1058,19618,52134135.00,
500304,NIIT LTD.   ,B ,Q,91.55,92.80,87.00,89.00,89.00,91.90,1210,157537,14263205.00,
500306,JAYKAY      ,X ,Q,5.99,6.00,5.69,5.74,5.70,5.99,31,11883,69456.00,
500307,NIRLON      ,B ,Q,197.05,200.05,195.00,196.70,196.65,199.00,61,14006,2766036.00,
500312,ONGC CORPN  ,A ,Q,151.50,156.80,151.50,155.65,155.65,151.35,3050,517633,79934460.00,
500313,OIL COUNTRY ,B ,Q,14.83,14.99,14.26,14.88,14.88,14.62,41,5510,80387.00,
500314,ORIENT HOTEL,B ,Q,44.55,44.75,43.80,44.00,44.00,44.40,40,6512,286402.00,
500315,ORINTAL BANK,A ,Q,99.70,102.50,98.90,99.95,99.95,99.70,4976,1035070,104026900.00,
500317,OSWAL AGRO. ,B ,Q,9.14,9.14,7.95,8.27,8.27,8.25,83,6556,54632.00,
500319,INDIAN SUCRO,X ,Q,17.95,18.50,17.95,18.50,18.50,18.00,10,3030,55889.00,
500322,PANYAM CEMEN,Z ,Q,10.48,10.48,10.48,10.48,10.48,10.69,3,710,7440.00,
500325,RELIANCE    ,A ,Q,1345.00,1358.20,1311.65,1322.60,1322.60,1341.20,12784,874076,1174597135.00,
500327,PILITA      ,T ,Q,6.60,6.60,6.40,6.42,6.42,6.59,18,7028,45443.00,
500329,PENTAMED.G  ,XT,Q,0.38,0.38,0.38,0.38,0.38,0.37,29,61638,23422.00,
500330,RAYMOND     ,A ,Q,817.00,833.15,813.00,816.70,816.70,817.00,1643,70418,58128054.00,
500331,PIDILITE    ,A ,Q,1176.70,1193.00,1162.20,1166.95,1166.95,1169.90,964,18675,22021635.00,
500333,PIX TRANS   ,X ,Q,184.95,184.95,177.50,178.15,180.50,180.60,74,3178,572975.00,
500335,BIRLA CORPN.,A ,Q,538.10,544.80,530.10,536.15,536.15,535.70,161,47289,25431565.00,
500336,SURYA ROSHNI,B ,Q,261.35,265.50,248.20,251.75,251.75,261.90,282,13287,3421251.00,
500337,PRIME SECUR.,B ,Q,41.00,42.50,40.20,41.95,42.20,40.80,75,41871,1754341.00,
500338,PRSMJOHNSN  ,A ,Q,96.80,97.00,90.00,91.15,91.15,96.85,956,50201,4712045.00,
500339,RAIN        ,A ,Q,111.00,112.00,104.00,105.35,105.35,110.45,1734,155574,16769453.00,
500343,AMJLAND     ,B ,Q,20.30,20.30,20.30,20.30,20.30,20.70,1,200,4060.00,
500346,PUN.COMMUNI.,B ,Q,18.60,18.60,18.60,18.60,18.60,19.00,1,12,223.00,
500350,RSWM  LTD   ,B ,Q,188.80,189.35,184.80,186.95,186.95,186.70,33,1765,331409.00,
500354,RAJSH.SUGAR ,B ,Q,21.05,25.00,21.05,22.80,22.80,23.10,12,1248,28628.00,
500355,RALLIS INDIA,A ,Q,161.75,164.85,159.00,161.05,161.05,160.25,576,579809,94507604.00,
500356,RAMANEWS    ,B ,Q,22.55,23.20,22.55,23.05,23.05,22.55,54,4170,96162.00,
500357,RAMA PAPER  ,X ,Q,14.55,14.60,14.50,14.60,14.60,13.95,31,13999,203782.00,
500360,RAPICUT CARB,X ,Q,51.00,51.00,47.00,47.45,47.00,49.50,19,4159,198237.00,
500365,RMGALLOY    ,X ,Q,16.60,17.85,16.05,16.75,16.25,16.60,141,96191,1609674.00,
500366,ROLTA (I)   ,T ,Q,8.50,8.50,8.50,8.50,8.50,8.94,88,40375,343187.00,
500367,RUBFILA INT.,X ,Q,44.25,44.55,43.70,43.75,43.70,44.35,21,2636,116090.00,
500368,RUCHI SOYA  ,T ,Q,8.20,8.29,7.60,7.60,7.60,8.00,943,606475,4791663.00,
500370,SALORA INT. ,B ,Q,19.00,19.00,19.00,19.00,19.00,18.50,1,1,19.00,
500378,JINDAL SAW  ,A ,Q,94.75,96.00,88.55,90.05,89.45,93.55,1121,145941,13648968.00,
500380,JK LAKSHMI  ,A ,Q,349.90,357.00,345.00,352.35,351.95,350.60,173,3819,1353321.00,
500387,SHREE CEMENT,A ,Q,17767.60,17829.60,17222.00,17575.55,17222.00,17687.90,114,268,4738835.00,
500390,REL INFRA   ,A ,Q,123.25,134.00,121.40,131.30,131.30,124.90,14909,2365337,297301355.00,
500394,SOLID CARBID,XT,Q,0.24,0.24,0.24,0.24,0.24,0.25,8,8600,2064.00,
500399,STEELCO GUJ.,XT,Q,2.50,2.50,2.50,2.50,2.50,2.39,7,195,487.00,
500400,TATA POWER  ,A ,Q,73.35,74.65,72.65,73.75,73.75,73.00,1745,647552,47795595.00,
500402,SPMLINFRA   ,B ,Q,30.15,31.15,30.15,30.90,30.35,30.75,14,862,26587.00,
500403,SUNDARAM FAS,A ,Q,533.15,548.25,529.20,544.55,544.55,528.95,709,15197,8201355.00,
500404,SUNFLAG IRON,B ,Q,48.40,55.00,48.00,51.05,51.05,47.90,1496,219002,11404453.00,
500405,SUPREME PET ,B ,Q,223.15,230.40,223.10,225.20,226.60,223.90,63,1491,334515.00,
500407,SWARAJ ENGIN,B ,Q,1515.65,1524.90,1510.00,1513.55,1515.00,1509.00,11,85,128749.00,
500408,TATA ELXSI  ,A ,Q,953.10,985.50,947.35,979.00,979.00,949.70,3719,129453,125870263.00,
500410,ACC LTD     ,A ,Q,1526.35,1558.85,1526.35,1532.75,1532.75,1539.80,1193,49120,75573179.00,
500411,THERMAX     ,A ,Q,1038.00,1038.00,1010.10,1015.50,1015.50,1030.30,214,1276,1304324.00,
500412,THIRUMALAI  ,B ,Q,93.00,96.90,91.45,92.85,92.85,92.30,1427,175094,16692255.00,
500413,THOMAS COOK ,A ,Q,222.10,224.10,219.85,222.15,221.75,222.60,213,7948,1766325.00,
500414,TIMEX GROUP ,X ,Q,54.00,54.70,51.50,52.30,52.30,54.50,209,34559,1829000.00,
500418,TOKYO PLAST ,B ,Q,50.05,51.95,50.05,51.20,51.25,51.25,14,198,10221.00,
500420,TORRENT PHAR,A ,Q,1841.80,1868.05,1825.50,1858.20,1858.20,1835.40,455,8669,16030844.00,
500421,TPI INDIA   ,XT,Q,4.05,4.05,4.05,4.05,4.05,4.05,1,10,40.00,
500422,TRANSCHEM   ,X ,Q,22.50,25.35,22.50,23.95,23.95,23.00,13,451,10369.00,
500425,AMBUJA CEME ,A ,Q,223.00,229.45,223.00,225.35,224.50,224.65,1220,124176,28082580.00,
500426,UTLINDS     ,X ,Q,12.80,13.00,12.65,12.65,12.65,12.59,8,157,2010.00,
500429,UNIPHOS ENT.,B ,Q,112.90,113.75,110.80,111.45,110.90,109.30,18,1200,135475.00,
500439,VARD HOLDNG ,B ,Q,2325.00,2325.00,2300.00,2300.00,2300.00,2290.20,5,7,16202.00,
500440,HINDALCO    ,A ,Q,201.20,202.55,197.35,199.00,199.00,201.25,1642,817139,161971069.00,
500444,WEST COAS PA,B ,Q,270.00,272.00,261.00,262.30,262.30,271.20,541,15989,4260029.00,
500449,HIND.ORG.CHM,B ,Q,23.40,24.10,23.10,23.70,23.70,23.45,107,28003,664084.00,
500456,PAS.ACRYLON ,X ,Q,15.80,16.34,15.50,16.23,16.10,16.16,142,31322,499259.00,
500459,PROCTER &GAM,A ,Q,10406.25,10525.00,10220.00,10294.35,10222.00,10287.00,167,308,3195137.00,
500460,MUKAND LTD. ,B ,Q,60.00,60.95,59.15,59.90,59.15,60.75,25,4091,245439.00,
500463,AGCNET      ,B ,Q,106.60,111.00,106.60,108.00,108.00,111.05,8,300245,33038915.00,
500464,UCAL FUEL   ,B ,Q,176.50,176.50,172.60,173.00,173.00,173.90,24,1295,226744.00,
500467,HARR.MALAYAL,B ,Q,76.80,77.00,74.50,75.20,75.20,76.90,180,12208,924659.00,
500469,FEDERAL BANK,A ,Q,91.45,92.75,90.20,91.35,91.35,90.20,2983,960274,87844773.00,
500470,TATA STEEL  ,A ,Q,518.90,520.75,512.50,515.55,515.55,517.80,3390,348058,179660158.00,
500472,SKF INDIA   ,A ,Q,1956.00,1956.75,1930.55,1935.10,1935.10,1948.75,60,614,1189467.00,
500477,ASHOK LEYL. ,A ,Q,94.10,94.90,93.50,93.85,93.85,93.80,4173,1901406,179129271.00,
500480,CUMMINS (I) ,A ,Q,745.85,751.90,737.00,740.55,740.55,741.55,518,39365,29263344.00,
500483,TATA COMM   ,A ,Q,610.70,614.00,601.00,608.60,608.60,607.70,493,14530,8843889.00,
500488,ABBOTT (I)  ,A ,Q,7370.25,7371.75,7290.00,7310.40,7310.00,7340.80,59,121,886415.00,
500490,BAJ HOLD INV,A ,Q,3376.55,3377.00,3321.00,3330.80,3325.00,3338.90,358,2050,6843042.00,
500493,BHARAT FORGE,A ,Q,535.00,547.90,526.80,533.55,533.55,529.25,3080,161659,86857043.00,
500495,ESCORTS LTD.,A ,Q,804.60,810.25,788.30,799.30,799.30,800.85,3204,135005,107681060.00,
500500,HIND.MOTORS ,B ,Q,6.91,7.45,6.87,7.20,7.20,6.99,156,50255,359235.00,
500510,LARSEN & TOU,A ,Q,1379.30,1408.90,1379.00,1397.35,1397.35,1379.30,9141,452808,633148934.00,
500520,MAH & MAH   ,A ,Q,688.00,696.20,687.55,693.10,693.10,685.70,2811,150506,104375759.00,
500530,BOSCH LTD   ,A ,Q,18790.00,18790.00,18350.00,18448.90,18423.35,18603.55,335,964,17824527.00,
500540,PREMIER LTD ,B ,Q,7.65,7.71,7.30,7.36,7.36,7.39,11,257,1888.00,
500547,BHARAT PET. ,A ,Q,392.60,398.00,389.65,396.50,396.50,390.35,2748,191257,75401182.00,
500550,SIEMENS LTD.,A ,Q,1038.90,1045.60,1031.45,1034.20,1034.20,1036.85,506,14154,14673486.00,
