SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1244.00,1253.20,1224.30,1233.85,1233.85,1240.50,943,10900,13482701.00,
500003,AEGIS LOGIS ,A ,Q,206.45,208.00,203.90,206.05,207.25,206.30,246,9369,1934052.00,
500008,AMAR RAJA BA,A ,Q,727.00,739.40,727.00,734.90,736.00,728.40,461,13703,10058373.00,
500009,A.SARABHAI  ,X ,Q,11.60,11.98,11.50,11.80,11.78,11.47,53,14701,173217.00,
500010,HDFC        ,A ,Q,1864.00,1867.95,1840.05,1860.55,1860.55,1859.45,4499,75060,139484460.00,
500012,ANDHRA PETRO,X ,Q,55.40,58.50,54.05,58.10,58.40,54.90,429,96014,5517946.00,
500013,ANSAL INFRAS,B ,Q,11.00,11.95,10.88,11.90,11.90,11.13,95,18074,208145.00,
500014,APPLE FINANC,XT,Q,1.73,1.81,1.65,1.81,1.81,1.73,15,2985,4990.00,
500020,BOM DYEING  ,B ,Q,114.15,121.40,114.10,117.95,117.95,114.20,4178,512040,60455030.00,
500023,ASIANHOTNR  ,B ,Q,142.00,145.00,142.00,145.00,145.00,140.00,2,200,28700.00,
500024,ASSAMCO     ,T ,Q,2.52,2.53,2.48,2.53,2.53,2.41,95,235557,594144.00,
500027,ATUL LTD.   ,A ,Q,3388.00,3416.90,3370.00,3410.00,3407.00,3386.65,193,1205,4097663.00,
500028,ATV PROJECTS,XT,Q,6.34,6.34,5.75,6.34,6.34,6.04,23,7210,45380.00,
500029,AUTOLITE(I) ,B ,Q,31.10,34.60,31.10,33.25,33.25,31.55,53,2108,68997.00,
500031,BAJAJ ELECT.,A ,Q,454.40,481.00,452.00,478.10,476.00,453.55,1145,36947,17459040.00,
500032,BAJAJHIND   ,B ,Q,8.55,9.05,8.55,8.89,8.89,8.54,580,560607,4983981.00,
500033,FORCE MOTR  ,A ,Q,1609.00,1724.80,1599.65,1677.75,1677.75,1599.65,9381,144611,242747000.00,
500034,BAJFINANCE  ,A ,Q,2664.95,2707.00,2646.80,2694.20,2694.20,2663.40,2213,38063,101976960.00,
500038,BALRAM.CHINI,A ,Q,134.50,138.00,133.50,137.25,137.25,134.50,3228,249864,34033608.00,
500039,BANCO PROD. ,B ,Q,153.95,157.90,152.00,157.25,157.25,151.20,149,7477,1160948.00,
500040,CENTURY TEXT,A ,Q,827.90,863.00,827.55,859.40,859.40,827.90,1575,58477,49585144.00,
500041,BANNARI AMAN,B ,Q,1587.00,1590.00,1557.00,1564.35,1560.00,1593.50,6,6,9427.00,
500042,BASF INDIA  ,A ,Q,1349.50,1411.00,1332.45,1389.65,1389.65,1335.15,386,1495,2030769.00,
500043,BATA INDIA  ,A ,Q,1280.20,1311.55,1276.85,1306.45,1306.45,1281.85,1762,58599,75776696.00,
500048,BEML LTD    ,A ,Q,857.80,920.00,852.00,908.20,908.20,850.85,3027,136973,121659773.00,
500049,BHARAT ELECT,A ,Q,86.00,90.80,85.20,90.05,90.05,85.00,7343,1249748,111411396.00,
500052,BHANSALI ENG,B ,Q,70.00,83.00,69.30,79.50,79.50,70.05,4622,648987,50019352.00,
500055,TATASTLBSL  ,T ,Q,29.05,30.15,29.05,30.15,30.15,28.75,302,98744,2938524.00,
500058,BIHAR SPONGE,XT,Q,0.90,0.92,0.90,0.91,0.90,0.91,11,4110,3714.00,
500059,BINANI IND. ,B ,Q,42.90,45.20,42.90,45.20,45.20,43.05,90,13161,593586.00,
500060,BIRLACABLE  ,B ,Q,174.00,180.00,167.50,177.55,177.55,169.25,806,42156,7417482.00,
500067,BLUE STAR   ,A ,Q,625.65,652.75,625.55,647.10,649.90,625.55,224,1394,888666.00,
500068,DISA INDIA  ,X ,Q,5901.00,6090.00,5901.00,6001.00,6001.00,5967.35,14,47,281604.00,
500069,BNK CAPITAL ,X ,Q,82.30,89.00,82.30,89.00,89.00,84.80,20,7029,619507.00,
500074,BPL LTD.    ,B ,Q,27.45,29.50,27.30,29.00,29.00,26.95,205,27202,781915.00,
500078,OAL         ,X ,Q,218.00,240.00,217.10,237.60,235.10,218.35,160,13411,3038083.00,
500083,CENTURY EXT ,B ,Q,6.10,6.65,6.10,6.44,6.40,6.10,59,50798,322979.00,
500084,CESC LTD.   ,A ,Q,682.10,712.00,682.10,703.50,705.30,685.15,1457,16109,11352123.00,
500085,CHAMBAL FERT,A ,Q,161.00,166.10,161.00,165.15,164.25,160.25,491,31199,5122116.00,
500086,EXIDE IND.  ,A ,Q,219.00,224.60,218.40,222.70,222.70,218.75,1458,100813,22416426.00,
500087,CIPLA LTD.  ,A ,Q,552.00,552.00,546.75,548.55,548.55,551.65,829,73547,40363911.00,
500089,DIC INDIA   ,B ,Q,365.30,387.30,355.00,372.90,372.90,346.00,36,10543,3878195.00,
500092,CRISIL LTD  ,A ,Q,1474.20,1501.20,1474.20,1479.90,1480.00,1474.20,133,907,1345337.00,
500093,CGPOWER     ,A ,Q,36.50,39.15,35.90,38.05,38.05,36.60,5611,2578258,96346233.00,
500096,DABUR (I)   ,A ,Q,445.30,445.35,440.30,442.80,443.00,445.20,1042,44929,19873985.00,
500097,DALMIASUG   ,B ,Q,125.30,129.30,125.00,126.55,126.55,125.60,808,45601,5818726.00,
500101,ARVIND Ltd  ,A ,Q,85.50,85.90,82.80,85.30,85.30,83.00,2406,568743,48155884.00,
500102,BALARPUR IND,B ,Q,3.99,4.23,3.75,4.21,4.21,3.85,624,970076,3930237.00,
500103,BHEL        ,A ,Q,67.55,68.00,66.50,67.40,67.40,66.20,2179,843141,56755644.00,
500104,HIND.PETRO  ,A ,Q,233.00,248.00,232.05,246.70,246.70,232.65,6436,533153,129676371.00,
500106,IFCI LTD    ,A ,Q,13.35,14.58,13.30,14.08,14.08,13.35,959,650700,9074288.00,
500108,MAHA.TELE   ,B ,Q,13.90,14.33,13.60,14.10,14.10,13.95,636,253501,3564751.00,
500109,MRPL        ,A ,Q,67.50,70.95,67.20,70.05,70.05,67.50,863,198495,13856062.00,
500110,CHENNAI PET.,A ,Q,239.50,257.55,239.50,255.30,255.30,240.10,2365,106611,26607022.00,
500111,REL.CAP.    ,A ,Q,181.00,193.75,179.05,192.80,192.80,181.70,12267,1287601,243887405.00,
500112,STATE BANK  ,A ,Q,271.90,277.50,271.20,276.05,276.05,272.95,7615,2460449,679039204.00,
500113,STEEL AUTH. ,A ,Q,52.45,55.40,52.30,54.95,54.95,52.40,3884,2007175,109270307.00,
500114,TITAN       ,A ,Q,1022.05,1036.00,1017.35,1033.35,1033.35,1022.90,2753,66146,68080648.00,
500116,IDBI BANK L ,A ,Q,44.50,48.10,44.15,46.40,46.40,44.35,2815,1116926,51462694.00,
500117,DCW LTD.    ,B ,Q,17.20,18.00,17.20,17.60,17.60,17.10,222,55984,991740.00,
500119,DHAMPUR SUGA,B ,Q,243.90,248.00,240.90,243.30,243.30,242.80,2154,119267,29115742.00,
500120,DIAMINES&CHM,X ,Q,100.00,103.20,100.00,103.20,103.20,98.30,39,4382,448037.00,
500123,ELANTAS     ,B ,Q,2268.95,2455.00,2261.95,2447.70,2383.10,2279.40,212,5237,12582388.00,
500124,DR.REDDY'S  ,A ,Q,2654.30,2659.95,2601.55,2651.00,2659.95,2640.50,2331,39985,105216742.00,
500125,E.I.D.PAR   ,A ,Q,187.55,204.95,186.35,201.45,201.45,186.85,1615,472754,91350920.00,
500126,MERCK LTD   ,B ,Q,3255.05,3400.00,3255.05,3356.75,3356.75,3252.15,705,5021,16723245.00,
500128,ELEC.CASTING,B ,Q,19.00,21.20,18.50,20.70,20.70,18.85,364,80894,1588670.00,
500132,EMPEE SUGARS,XT,Q,1.20,1.20,1.17,1.17,1.17,1.15,8,540,639.00,
500133,ESAB INDIA  ,B ,Q,876.20,897.90,876.20,897.65,897.90,879.15,15,210,185862.00,
500135,ESSEL PROP  ,B ,Q,112.75,115.00,112.40,112.70,112.75,113.00,99,7195,813288.00,
500136,ESTER INDUS.,B ,Q,32.95,35.40,32.95,34.80,34.75,32.45,166,23433,818133.00,
500139,FEDDERELEC  ,Z ,Q,8.90,8.90,8.89,8.89,8.89,9.35,59,23029,204739.00,
500141,FERRO ALLOYS,X ,Q,4.49,4.55,3.91,4.25,4.30,4.19,111,52792,233194.00,
500142,FGP LTD.    ,XT,Q,2.04,2.04,2.04,2.04,2.04,1.95,6,4000,8160.00,
500144,FINOL. CABLE,A ,Q,422.05,438.00,421.80,435.25,436.00,417.35,250,4606,1990479.00,
