SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1264.85,1276.05,1249.95,1255.80,1255.80,1263.05,663,8534,10788810.00,
500003,AEGIS LOGIS ,A ,Q,199.75,205.30,190.00,192.75,192.00,198.50,257,8464,1677189.00,
500008,AMAR RAJA BA,A ,Q,782.00,784.65,750.70,753.85,753.85,781.10,702,21949,16720613.00,
500009,A.SARABHAI  ,X ,Q,11.12,11.85,11.03,11.62,11.85,11.14,33,9946,112813.00,
500010,HDFC        ,A ,Q,1960.00,1968.75,1936.20,1943.95,1942.15,1970.55,1047,34208,66916352.00,
500012,ANDHRA PETRO,X ,Q,52.00,52.75,48.00,51.35,51.35,56.15,1068,260960,13318553.00,
500013,ANSAL INFRAS,B ,Q,10.00,10.99,9.71,10.13,10.11,10.03,161,18780,191746.00,
500016,ARUNAHTEL   ,XT,Q,7.55,7.55,7.55,7.55,7.55,7.41,2,500,3775.00,
500020,BOM DYEING  ,B ,Q,113.90,114.25,107.70,108.30,108.30,111.35,2210,146873,16245511.00,
500023,ASIANHOTNR  ,B ,Q,140.00,147.45,138.00,138.20,147.45,145.40,8,503,70069.00,
500024,ASSAMCO     ,B ,Q,1.61,1.76,1.60,1.73,1.73,1.60,102,99072,172021.00,
500027,ATUL LTD.   ,A ,Q,3480.00,3500.00,3457.65,3464.10,3458.00,3497.15,109,5167,17984739.00,
500028,ATV PROJECTS,XT,Q,6.75,6.75,6.52,6.75,6.75,6.73,9,759,5090.00,
500029,AUTOLITE(I) ,B ,Q,29.50,29.80,27.70,29.05,29.35,31.10,107,8425,239544.00,
500031,BAJAJ ELECT.,A ,Q,515.10,524.65,482.00,487.40,487.40,518.80,2430,73250,36657832.00,
500032,BAJAJHIND   ,B ,Q,7.55,7.90,7.53,7.70,7.65,7.63,241,192195,1481553.00,
500033,FORCE MOTR  ,A ,Q,1394.00,1408.00,1371.30,1377.10,1377.10,1394.75,771,6198,8594229.00,
500034,BAJFINANCE  ,A ,Q,2695.10,2735.10,2674.75,2704.35,2704.35,2697.70,3406,77090,209097985.00,
500038,BALRAM.CHINI,A ,Q,105.95,109.90,105.55,106.35,106.35,106.40,1910,211394,22723086.00,
